Document,Description,Type,Organization,Class,Revision Number,Revision Date,File Path,File Type,Out of Service,Original Filename,Uploaded
10138,"&RELAY, 2.5-5A 50/60HZ",Uploaded document,BCRTC,PP,,,9265_202210181855.JPG,,NO,9265_202210181855.JPG,10/18/2022 18:56
10139,"&RELAY, AUX 220V 50/60HZ",Uploaded document,BCRTC,PP,,,9266_202210181855.JPG,,NO,9266_202210181855.JPG,10/18/2022 18:56
1014,PW Elevator Glass_202205052147_202205181846.pdf,Uploaded document,BCRTC,,,,PW Elevator Glass_202205052147_202205181846.pdf,,NO,PW Elevator Glass_202205052147_202205181846.pdf,5/18/2022 18:46
10140,"&RELAY, AUX 60VG",Uploaded document,BCRTC,PP,,,9267_202210181855.JPG,,NO,9267_202210181855.JPG,10/18/2022 18:56
10141,"RELAY, 60VG",Uploaded document,BCRTC,PP,,,9268_202210181855.JPG,,NO,9268_202210181855.JPG,10/18/2022 18:56
10142,"&RELAY, 220V 50/60HZ",Uploaded document,BCRTC,PP,,,9269_202210181855.JPG,,NO,9269_202210181855.JPG,10/18/2022 18:56
10143,CONTACTOR,Uploaded document,BCRTC,PP,,,9271_202210181855.JPG,,NO,9271_202210181855.JPG,10/18/2022 18:56
10144,"CONTACTOR, 1225 GHB172",Uploaded document,BCRTC,PP,,,9272_202210181855.JPG,,NO,9272_202210181855.JPG,10/18/2022 18:56
10145,CONTACTOR,Uploaded document,BCRTC,PP,,,9273_202210181855.JPG,,NO,9273_202210181855.JPG,10/18/2022 18:56
10146,"CUTOUT, AUTO 2A",Uploaded document,BCRTC,PP,,,9274_202210181855.JPG,,NO,9274_202210181855.JPG,10/18/2022 18:56
10147,CONTACTOR,Uploaded document,BCRTC,PP,,,9275_202210181855.JPG,,NO,9275_202210181855.JPG,10/18/2022 18:56
10148,"CUTOUT, AUTO 2A",Uploaded document,BCRTC,PP,,,9276_202210181855.JPG,,NO,9276_202210181855.JPG,10/18/2022 18:56
10149,"CUTOUT, AUTO 8A",Uploaded document,BCRTC,PP,,,9277_202210181855.JPG,,NO,9277_202210181855.JPG,10/18/2022 18:56
1015,626EL-20220517-Duecks -Invoice-983818-PM_202205181854.pdf,Uploaded document,BCRTC,,,,626EL-20220517-Duecks -Invoice-983818-PM_202205181854.pdf,,NO,626EL-20220517-Duecks -Invoice-983818-PM_202205181854.pdf,5/18/2022 18:54
10150,"CUTOUT, AUTO 1.6A",Uploaded document,BCRTC,PP,,,9278_202210181855.JPG,,NO,9278_202210181855.JPG,10/18/2022 18:56
10151,"CUTOUT, AUTO",Uploaded document,BCRTC,PP,,,9279_202210181855.JPG,,NO,9279_202210181855.JPG,10/18/2022 18:56
10152,"CUTOUT, AUTO",Uploaded document,BCRTC,PP,,,9280_202210181855.JPG,,NO,9280_202210181855.JPG,10/18/2022 18:56
10153,"CUTOUT, AUTO",Uploaded document,BCRTC,PP,,,9281_202210181855.JPG,,NO,9281_202210181855.JPG,10/18/2022 18:56
10154,"RELAY, PASS 220V 8A",Uploaded document,BCRTC,PP,,,9282_202210181855.JPG,,NO,9282_202210181855.JPG,10/18/2022 18:56
10155,TRANSFORMER,Uploaded document,BCRTC,PP,,,9284_202210181855.JPG,,NO,9284_202210181855.JPG,10/18/2022 18:56
10156,"&FLASHER, 70/100A 112-20",Uploaded document,BCRTC,PP,,,9285_202210181855.JPG,,NO,9285_202210181855.JPG,10/18/2022 18:56
10157,"INDICATOR, LAMP WHITE",Uploaded document,BCRTC,PP,,,9286_202210181855.JPG,,NO,9286_202210181855.JPG,10/18/2022 18:56
10158,"INDICATOR, LAMP RED",Uploaded document,BCRTC,PP,,,9287_202210181855.JPG,,NO,9287_202210181855.JPG,10/18/2022 18:56
10159,"&TRANSFORMER, ISOLATE SCS",Uploaded document,BCRTC,PP,,,9288_202210181855.JPG,,NO,9288_202210181855.JPG,10/18/2022 18:56
1016,Grainger Quotation Confirmation_2050938964_202205181903.pdf,Uploaded document,BCRTC,,,,Grainger Quotation Confirmation_2050938964_202205181903.pdf,,NO,Grainger Quotation Confirmation_2050938964_202205181903.pdf,5/18/2022 19:03
10160,"&RECTIFIER, GNT/W 60/15",Uploaded document,BCRTC,PP,,,9289_202210181855.JPG,,NO,9289_202210181855.JPG,10/18/2022 18:56
10161,"CUTOUT, AUTO 8A",Uploaded document,BCRTC,PP,,,9290_202210181855.JPG,,NO,9290_202210181855.JPG,10/18/2022 18:56
10162,"SWITCH, PUSH BUTTON 1PDT",Uploaded document,BCRTC,PP,,,9295_202210181855.JPG,,NO,9295_202210181855.JPG,10/18/2022 18:56
10163,"COVER, STOP BUTTON RECT",Uploaded document,BCRTC,PP,,,9306_202210181855.JPG,,NO,9306_202210181855.JPG,10/18/2022 18:56
10164,"RISER, STEP LH",Uploaded document,BCRTC,PP,,,9308_202210181855.JPG,,NO,9308_202210181855.JPG,10/18/2022 18:56
10165,"RISER, STEP RH",Uploaded document,BCRTC,PP,,,9309_202210181855.JPG,,NO,9309_202210181855.JPG,10/18/2022 18:56
10166,"RING, SNAP STEP CHAIN 1/2"" SHAFT X .406""",Uploaded document,BCRTC,PP,,,9310_202210181855.JPG,,NO,9310_202210181855.JPG,10/18/2022 18:56
10167,"SPACER, STEP",Uploaded document,BCRTC,PP,,,9311_202210181855.JPG,,NO,9311_202210181855.JPG,10/18/2022 18:56
10168,"SCREW, , , BRASS, , SLOTTED, TRUSS HEAD, 10/32"" X 1"", , , , , ,",Uploaded document,BCRTC,PP,,,9313_202210181855.JPG,,NO,9313_202210181855.JPG,10/18/2022 18:56
10169,"NUT, SQUARE NUT, , , , , , 10/32"", , , , , ,",Uploaded document,BCRTC,PP,,,9314_202210181855.JPG,,NO,9314_202210181855.JPG,10/18/2022 18:56
1017,Re RFQ - 10397 - PAC017 (104501-S01)_202205181910.msg,Uploaded document,BCRTC,,,,Re RFQ - 10397 - PAC017 (104501-S01)_202205181910.msg,,NO,Re RFQ - 10397 - PAC017 (104501-S01)_202205181910.msg,5/18/2022 19:10
10170,"SCREW, , COUPLER, , , , , , , , , , ,",Uploaded document,BCRTC,PP,,,9315_202210181855.JPG,,NO,9315_202210181855.JPG,10/18/2022 18:56
10171,11-1-19 Floor Covering Installation 1100-1200- 1,Uploaded document,BCRTC,,000,10/18/2022,11-1-19 Floor Covering Installation 1100-1200- 1_20221221114448.pdf,,NO,11-1-19 Floor Covering Installation 1100-1200- 1_20221221114448.pdf,12/21/2022 0:00
10172,"BLADE, JIGSAW BOSCH",Uploaded document,BCRTC,PP,,,9319_202210182109.JPG,,NO,9319_202210182109.JPG,10/18/2022 21:09
10173,RIVET,Uploaded document,BCRTC,PP,,,9320_202210182109.JPG,,NO,9320_202210182109.JPG,10/18/2022 21:09
10174,"PLUG, I (PLEXI-GLASS)",Uploaded document,BCRTC,PP,,,9321_202210182109.JPG,,NO,9321_202210182109.JPG,10/18/2022 21:09
10175,"PLUG, L (PLEXI-GLASS)",Uploaded document,BCRTC,PP,,,9322_202210182109.JPG,,NO,9322_202210182109.JPG,10/18/2022 21:09
10176,"ADAPTOR, N ANGLE",Uploaded document,BCRTC,PP,,,9323_202210182109.JPG,,NO,9323_202210182109.JPG,10/18/2022 21:09
10177,"PLUG, DUMMY P1",Uploaded document,BCRTC,PP,,,9324_202210182109.JPG,,NO,9324_202210182109.JPG,10/18/2022 21:09
10178,"PLUG, DUMMY P2",Uploaded document,BCRTC,PP,,,9325_202210182109.JPG,,NO,9325_202210182109.JPG,10/18/2022 21:09
10179,"SCR, 60 URM 4.0A",Uploaded document,BCRTC,PP,,,9326_202210182109.JPG,,NO,9326_202210182109.JPG,10/18/2022 21:09
1018,RE RFQ - 10399 - FUC001 (101138-S01)_202205181916.msg,Uploaded document,BCRTC,,,,RE RFQ - 10399 - FUC001 (101138-S01)_202205181916.msg,,NO,RE RFQ - 10399 - FUC001 (101138-S01)_202205181916.msg,5/18/2022 19:16
10180,"SCREW, SET SCREW, , , , , , , , , , , ,",Uploaded document,BCRTC,PP,,,9327_202210182109.JPG,,NO,9327_202210182109.JPG,10/18/2022 21:09
10181,"PLUG, DUMMY P3",Uploaded document,BCRTC,PP,,,9329_202210182109.JPG,,NO,9329_202210182109.JPG,10/18/2022 21:09
10182,"MOTOR, FAN",Uploaded document,BCRTC,PP,,,9330_202210182109.JPG,,NO,9330_202210182109.JPG,10/18/2022 21:09
10183,"&RESTRAINT, LATERAL MK1 100-400",Uploaded document,BCRTC,PP,,,9331_202210182109.JPG,,NO,9331_202210182109.JPG,10/18/2022 21:09
10184,"BOLT, , , GRADE 8, ZINC, , HEX HEAD, 1/2"" X 1&3/4, UNF, , , , ,",Uploaded document,BCRTC,PP,,,9332_202210182109.JPG,,NO,9332_202210182109.JPG,10/18/2022 21:09
10185,"COUPLING, BRKR INSULATED",Uploaded document,BCRTC,PP,,,9333_202210182109.JPG,,NO,9333_202210182109.JPG,10/18/2022 21:09
10186,"LINER, PLASTIC VAC",Uploaded document,BCRTC,PP,,,9334_202210182109.jpg,,NO,9334_202210182109.jpg,10/18/2022 21:09
10187,"NUT, FLANGE NUT, WHIZ LOCK, , , HEX, , 1/4"" - 20, UNC, , , , ,",Uploaded document,BCRTC,PP,,,9344_202210182109.JPG,,NO,9344_202210182109.JPG,10/18/2022 21:09
10188,"INSULATOR, MICA TO-220A",Uploaded document,BCRTC,PP,,,9345_202210182109.JPG,,NO,9345_202210182109.JPG,10/18/2022 21:09
10189,"INSULATOR, MICA TO-3",Uploaded document,BCRTC,PP,,,9351_202210182109.JPG,,NO,9351_202210182109.JPG,10/18/2022 21:09
1019,USER20220518124040564,Uploaded document,BCRTC,,,,USER20220518124040564.jpg,,NO,USER20220518124040564.jpg,5/18/2022 19:45
10190,"CAP, DUST GROMMET",Uploaded document,BCRTC,PP,,,9352_202210182109.JPG,,NO,9352_202210182109.JPG,10/18/2022 21:09
10191,"&LEVER, VERT STEER",Uploaded document,BCRTC,PP,,,9357_202210182109.JPG,,NO,9357_202210182109.JPG,10/18/2022 21:09
10192,"WASHER, SPECIAL WASHER, FLAT TRUCK, STEEL, TYPE II YELLOW DICHROMATE ZINC PLATED",Uploaded document,BCRTC,PP,,,9358_202210182109.JPG,,NO,9358_202210182109.JPG,10/18/2022 21:09
10193,"PIN, BEARING",Uploaded document,BCRTC,PP,,,9375_202210182109.JPG,,NO,9375_202210182109.JPG,10/18/2022 21:09
10194,"BUSHING, BOLSTR STEERING",Uploaded document,BCRTC,PP,,,9376_202210182109.JPG,,NO,9376_202210182109.JPG,10/18/2022 21:10
10195,"*BOARD, PBA CC-C",Uploaded document,BCRTC,PP,,,9378_202210182109.JPG,,NO,9378_202210182109.JPG,10/18/2022 21:10
10196,"*BOARD, PBA-PI",Uploaded document,BCRTC,PP,,,9381_202210182109.JPG,,NO,9381_202210182109.JPG,10/18/2022 21:10
10197,"POST, MOUNTING",Uploaded document,BCRTC,PP,,,9382_202210182109.JPG,,NO,9382_202210182109.JPG,10/18/2022 21:10
10198,"SPACER, W/S WIPER",Uploaded document,BCRTC,PP,,,9383_202210182109.JPG,,NO,9383_202210182109.JPG,10/18/2022 21:10
10199,"I/C, DIGITAL USART",Uploaded document,BCRTC,PP,,,9384_202210182109.JPG,,NO,9384_202210182109.JPG,10/18/2022 21:10
102,Toyota Forklift 393 (Photo),Uploaded document,BCRTC,,,,https://scbcta.sharepoint.com/sites/Team-BCRTC_NRV/NRV%20Photos/IMG_20160815_103239591.jpg,,NO,https://scbcta.sharepoint.com/sites/Team-BCRTC_NRV/NRV%20Photos/IMG_20160815_103239591.jpg,2/22/2022 20:30
1020,USER20220518124109549,Uploaded document,BCRTC,,,,USER20220518124109549.jpg,,NO,USER20220518124109549.jpg,5/18/2022 19:45
10200,"I/C, DIGITAL VIA",Uploaded document,BCRTC,PP,,,9385_202210182109.JPG,,NO,9385_202210182109.JPG,10/18/2022 21:10
10201,"BASE, RELAY 4 POLE",Uploaded document,BCRTC,PP,,,9389_202210182109.JPG,,NO,9389_202210182109.JPG,10/18/2022 21:10
10202,"DECAL, OUT OF SERVICE",Uploaded document,BCRTC,PP,,,9390_202210182109.JPG,,NO,9390_202210182109.JPG,10/18/2022 21:10
10203,"WASHER, , CHAMPHERED, , , , , , , , , , ,",Uploaded document,BCRTC,PP,,,9392_202210182109.JPG,,NO,9392_202210182109.JPG,10/18/2022 21:10
10204,"LINK, SECOND LATERAL",Uploaded document,BCRTC,PP,,,9393_202210182109.JPG,,NO,9393_202210182109.JPG,10/18/2022 21:10
10205,"CONNECTOR, LITTON R.H.",Uploaded document,BCRTC,PP,,,9395_202210182109.JPG,,NO,9395_202210182109.JPG,10/18/2022 21:10
10206,"CONNECTOR, LITTON L.H.",Uploaded document,BCRTC,PP,,,9396_202210182109.JPG,,NO,9396_202210182109.JPG,10/18/2022 21:10
10207,LOCK ASSY,Uploaded document,BCRTC,PP,,,9397_202210182109.JPG,,NO,9397_202210182109.JPG,10/18/2022 21:10
10208,"WIRE, #18 EXANE 600V",Uploaded document,BCRTC,PP,,,9398_202210182109.JPG,,NO,9398_202210182109.JPG,10/18/2022 21:10
10209,"WIRE, #20 EXANE 600V",Uploaded document,BCRTC,PP,,,9399_202210182109.JPG,,NO,9399_202210182109.JPG,10/18/2022 21:10
1021,USER20220518124217852,Uploaded document,BCRTC,,,,USER20220518124217852.jpg,,NO,USER20220518124217852.jpg,5/18/2022 19:45
10210,"DECAL, WHEELCHAIR SYMB B",Uploaded document,BCRTC,PP,,,9401_202210182109.JPG,,NO,9401_202210182109.JPG,10/18/2022 21:10
10211,"RIVET, BLIND",Uploaded document,BCRTC,PP,,,9402_202210182109.JPG,,NO,9402_202210182109.JPG,10/18/2022 21:10
10212,"DISCONNECT, MALE",Uploaded document,BCRTC,PP,,,9403_202210182109.JPG,,NO,9403_202210182109.JPG,10/18/2022 21:10
10213,"DISCONNECT, MALE 22-18",Uploaded document,BCRTC,PP,,,9404_202210182109.JPG,,NO,9404_202210182109.JPG,10/18/2022 21:10
10214,"DISCONNECT, FEMALE",Uploaded document,BCRTC,PP,,,9405_202210182109.JPG,,NO,9405_202210182109.JPG,10/18/2022 21:10
10215,"PLATE, PACKER",Uploaded document,BCRTC,PP,,,9407_202210182109.JPG,,NO,9407_202210182109.JPG,10/18/2022 21:10
10216,"WASHER, FLAT WASHER, SAE, , PLATED, , , 1/2"", , , , , ,",Uploaded document,BCRTC,PP,,,9408_202210182109.JPG,,NO,9408_202210182109.JPG,10/18/2022 21:10
10217,"DISCONNECT, FEMALE",Uploaded document,BCRTC,PP,,,9409_202210182109.JPG,,NO,9409_202210182109.JPG,10/18/2022 21:10
10218,"DISCONNECT, MALE",Uploaded document,BCRTC,PP,,,9410_202210182109.JPG,,NO,9410_202210182109.JPG,10/18/2022 21:10
10219,"OIL, NON-DETERGENT",Uploaded document,BCRTC,PP,,,9411_202210182109.JPG,,NO,9411_202210182109.JPG,10/18/2022 21:10
1022,USER20220423103526754,Uploaded document,BCRTC,,,,USER20220423103526754.jpg,,NO,USER20220423103526754.jpg,5/18/2022 20:46
10220,"PIN, THROW ROD RETAINING",Uploaded document,BCRTC,PP,,,9412_202210182109.JPG,,NO,9412_202210182109.JPG,10/18/2022 21:10
10221,"PIN, THROW ROD",Uploaded document,BCRTC,PP,,,9413_202210182109.JPG,,NO,9413_202210182109.JPG,10/18/2022 21:10
10222,"PIN, KEYWAY",Uploaded document,BCRTC,PP,,,9415_202210182111.JPG,,NO,9415_202210182111.JPG,10/18/2022 21:11
10223,"FUSE, 4AMP 250/380V",Uploaded document,BCRTC,PP,,,9416_202210182111.jpg,,NO,9416_202210182111.jpg,10/18/2022 21:11
10224,"FUSE, 10AMP 250/380V",Uploaded document,BCRTC,PP,,,9417_202210182111.jpg,,NO,9417_202210182111.jpg,10/18/2022 21:11
10225,"FUSE, 50AMP 250/380V",Uploaded document,BCRTC,PP,,,9418_202210182111.jpg,,NO,9418_202210182111.jpg,10/18/2022 21:11
10226,"RESISTOR, 250 OHM 3W",Uploaded document,BCRTC,PP,,,9420_202210182111.JPG,,NO,9420_202210182111.JPG,10/18/2022 21:11
10227,"RESISTOR, 3.35K OHMS",Uploaded document,BCRTC,PP,,,9421_202210182111.JPG,,NO,9421_202210182111.JPG,10/18/2022 21:11
10228,"RESISTOR, 500 OHM 3W",Uploaded document,BCRTC,PP,,,9422_202210182111.JPG,,NO,9422_202210182111.JPG,10/18/2022 21:11
10229,"RESISTOR, 20K OHM 3W",Uploaded document,BCRTC,PP,,,9423_202210182111.JPG,,NO,9423_202210182111.JPG,10/18/2022 21:11
1023,req 10363 __ 587-20220510-Harding-Quote-227719_202205182126.pdf,Uploaded document,BCRTC,,,,req 10363 __ 587-20220510-Harding-Quote-227719_202205182126.pdf,,NO,req 10363 __ 587-20220510-Harding-Quote-227719_202205182126.pdf,5/18/2022 21:26
10230,INSULATOR,Uploaded document,BCRTC,PP,,,9424_202210182111.JPG,,NO,9424_202210182111.JPG,10/18/2022 21:11
10231,"RELAY, DC VOLTAGE",Uploaded document,BCRTC,PP,,,9425_202210182111.JPG,,NO,9425_202210182111.JPG,10/18/2022 21:11
10232,"RAINWEAR, JACKET/HOOD XL",Uploaded document,BCRTC,PP,,,9426_202210182111.JPG,,NO,9426_202210182111.JPG,10/18/2022 21:11
10233,"RAINWEAR, PANTS XL",Uploaded document,BCRTC,PP,,,9427_202210182111.JPG,,NO,9427_202210182111.JPG,10/18/2022 21:11
10234,"RAINWEAR, JACKET/HOOD LG",Uploaded document,BCRTC,PP,,,9428_202210182111.JPG,,NO,9428_202210182111.JPG,10/18/2022 21:11
10235,"RAINWEAR, PANTS LG",Uploaded document,BCRTC,PP,,,9429_202210182111.jpg,,NO,9429_202210182111.jpg,10/18/2022 21:11
10236,"RAINWEAR, JACKET/HOOD MD",Uploaded document,BCRTC,PP,,,9430_202210182111.JPG,,NO,9430_202210182111.JPG,10/18/2022 21:11
10237,"RAINWEAR, PANTS MED",Uploaded document,BCRTC,PP,,,9431_202210182111.JPG,,NO,9431_202210182111.JPG,10/18/2022 21:11
10238,"RAINWEAR, JACKET/HOOD SM",Uploaded document,BCRTC,PP,,,9432_202210182111.JPG,,NO,9432_202210182111.JPG,10/18/2022 21:11
10239,"RAINWEAR, PANTS SM",Uploaded document,BCRTC,PP,,,9433_202210182111.JPG,,NO,9433_202210182111.JPG,10/18/2022 21:11
1024,REQ 10363_202205182129.PNG,Uploaded document,BCRTC,,,,REQ 10363_202205182129.PNG,,NO,REQ 10363_202205182129.PNG,5/18/2022 21:29
10240,"BOLT, CLAMP BOLT, PARTIALLY THREADED FOR COLLECTOR HEAD, STEEL 8.8, , , HEX HEAD",Uploaded document,BCRTC,PP,,,9434_202210182111.JPG,,NO,9434_202210182111.JPG,10/18/2022 21:11
10241,"BIT, HIOS 1/4 ADAPTOR",Uploaded document,BCRTC,PP,,,9435_202210182111.JPG,,NO,9435_202210182111.JPG,10/18/2022 21:11
10242,"BIT, HIOS TORX T-20",Uploaded document,BCRTC,PP,,,9436_202210182111.JPG,,NO,9436_202210182111.JPG,10/18/2022 21:11
10243,"BIT, HIOS #3 PHILLIPS",Uploaded document,BCRTC,PP,,,9437_202210182111.JPG,,NO,9437_202210182111.JPG,10/18/2022 21:11
10244,"BIT, HIOS #2 PHILLIPS",Uploaded document,BCRTC,PP,,,9438_202210182111.JPG,,NO,9438_202210182111.JPG,10/18/2022 21:11
10245,"BIT, HIOS #1 PHILLIPS",Uploaded document,BCRTC,PP,,,9439_202210182111.JPG,,NO,9439_202210182111.JPG,10/18/2022 21:11
10246,"ADAPTOR, HAND WIRE BRUSH",Uploaded document,BCRTC,PP,,,9440_202210182111.JPG,,NO,9440_202210182111.JPG,10/18/2022 21:11
10247,"SCREW, , DR ROD ASSEMBLY, , , , HEX HEAD, , , , , , ,",Uploaded document,BCRTC,PP,,,9445_202210182111.JPG,,NO,9445_202210182111.JPG,10/18/2022 21:11
10248,"WASHER, , DET ROD ASSY, , , , , , , , , , ,",Uploaded document,BCRTC,PP,,,9446_202210182111.JPG,,NO,9446_202210182111.JPG,10/18/2022 21:11
10249,"PIN, DRIVE ROD ASSY",Uploaded document,BCRTC,PP,,,9447_202210182111.JPG,,NO,9447_202210182111.JPG,10/18/2022 21:11
1025,621GW-20220518-Dawson-Invoice-75320-PM_202205182320.pdf,Uploaded document,BCRTC,,,,621GW-20220518-Dawson-Invoice-75320-PM_202205182320.pdf,,NO,621GW-20220518-Dawson-Invoice-75320-PM_202205182320.pdf,5/18/2022 23:20
10250,"FITTING, HYDRAULIC BLOCK",Uploaded document,BCRTC,PP,,,9449_202210182111.jpg,,NO,9449_202210182111.jpg,10/18/2022 21:11
10251,"FITTING, HYDRAULIC BLOCK",Uploaded document,BCRTC,PP,,,9450_202210182111.JPG,,NO,9450_202210182111.JPG,10/18/2022 21:11
10252,"FITTING, PIPE HYD PUMP",Uploaded document,BCRTC,PP,,,9451_202210182111.JPG,,NO,9451_202210182111.JPG,10/18/2022 21:11
10253,"FITTING, PIPE HYD PUMP",Uploaded document,BCRTC,PP,,,9452_202210182111.JPG,,NO,9452_202210182111.JPG,10/18/2022 21:11
10254,"GRIP, CLAMPING",Uploaded document,BCRTC,PP,,,9458_202210182111.JPG,,NO,9458_202210182111.JPG,10/18/2022 21:11
10255,"&PUMP, HYDRAULIC",Uploaded document,BCRTC,PP,,,9459_202210182111.JPG,,NO,9459_202210182111.JPG,10/18/2022 21:11
10256,"&BLOCK, HYDRAULIC",Uploaded document,BCRTC,PP,,,9460_202210182111.JPG,,NO,9460_202210182111.JPG,10/18/2022 21:11
10257,"FORK, DET ROD ASSY",Uploaded document,BCRTC,PP,,,9461_202210182111.JPG,,NO,9461_202210182111.JPG,10/18/2022 21:11
10258,"LINK, CONNECTING PH4/5",Uploaded document,BCRTC,PP,,,9462_202210182111.JPG,,NO,9462_202210182111.JPG,10/18/2022 21:11
10259,"PIECE, ISO DR ROD ASSY",Uploaded document,BCRTC,PP,,,9463_202210182111.JPG,,NO,9463_202210182111.JPG,10/18/2022 21:11
1026,599GW-20220518-Dawson-Invoice-75315-UM_202205182353.pdf,Uploaded document,BCRTC,,,,599GW-20220518-Dawson-Invoice-75315-UM_202205182353.pdf,,NO,599GW-20220518-Dawson-Invoice-75315-UM_202205182353.pdf,5/18/2022 23:53
10260,"ADJUSTER, MANUAL",Uploaded document,BCRTC,PP,,,9464_202210182111.JPG,,NO,9464_202210182111.JPG,10/18/2022 21:11
10261,"BUSHING, CONCENTRIC POINT YOKE",Uploaded document,BCRTC,PP,,,9465_202210182111.JPG,,NO,9465_202210182111.JPG,10/18/2022 21:11
10262,"PIN, DET ROD ASSY",Uploaded document,BCRTC,PP,,,9466_202210182111.JPG,,NO,9466_202210182111.JPG,10/18/2022 21:11
10263,"PLATE, LOCK DR ROD ASSY",Uploaded document,BCRTC,PP,,,9467_202210182111.JPG,,NO,9467_202210182111.JPG,10/18/2022 21:11
10264,"UNTERLAGE, DR ROD ASSY",Uploaded document,BCRTC,PP,,,9468_202210182111.JPG,,NO,9468_202210182111.JPG,10/18/2022 21:11
10265,"PLATE, ISO DR ROD ASSY",Uploaded document,BCRTC,PP,,,9469_202210182111.JPG,,NO,9469_202210182111.JPG,10/18/2022 21:11
10266,"&WHEEL, FLY",Uploaded document,BCRTC,PP,,,9470_202210182111.JPG,,NO,9470_202210182111.JPG,10/18/2022 21:11
10267,"FUSE, 15AMP 600V (SR/SW)",Uploaded document,BCRTC,PP,,,9471_202210182111.JPG,,NO,9471_202210182111.JPG,10/18/2022 21:11
10268,"TRIM, LWR REAR LS",Uploaded document,BCRTC,PP,,,9472_202210182111.JPG,,NO,9472_202210182111.JPG,10/18/2022 21:11
10269,"PLATE, GANGWAY",Uploaded document,BCRTC,PP,,,9473_202210182111.JPG,,NO,9473_202210182111.JPG,10/18/2022 21:11
1027,p.o. request_202205191432.msg,Uploaded document,BCRTC,,,,p.o. request_202205191432.msg,,NO,p.o. request_202205191432.msg,5/19/2022 14:32
10270,"RECEPTACLE, CAMLOC",Uploaded document,BCRTC,PP,,,9474_202210182111.JPG,,NO,9474_202210182111.JPG,10/18/2022 21:11
10271,"BLOCK, TERMINAL 12 POS",Uploaded document,BCRTC,PP,,,9475_202210182111.JPG,,NO,9475_202210182111.JPG,10/18/2022 21:11
10272,"SWITCH, SPDT PC MOUNT",Uploaded document,BCRTC,PP,,,9477_202210182112.JPG,,NO,9477_202210182112.JPG,10/18/2022 21:12
10273,"ABRASIVE, EMERY STRIP 320 GRIT",Uploaded document,BCRTC,PP,,,9478_202210182112.JPG,,NO,9478_202210182112.JPG,10/18/2022 21:12
10274,"ABRASIVE, EMERY STRIP 400 GRIT",Uploaded document,BCRTC,PP,,,9479_202210182112.JPG,,NO,9479_202210182112.JPG,10/18/2022 21:12
10275,FAIRLEAD,Uploaded document,BCRTC,PP,,,9482_202210182112.JPG,,NO,9482_202210182112.JPG,10/18/2022 21:12
10276,"STOPPER, DOOR LATCH",Uploaded document,BCRTC,PP,,,9483_202210182112.JPG,,NO,9483_202210182112.JPG,10/18/2022 21:12
10277,"CASTING, STAND PAD LHR",Uploaded document,BCRTC,PP,,,9484_202210182112.JPG,,NO,9484_202210182112.JPG,10/18/2022 21:12
10278,"PLATE, STAND PAD",Uploaded document,BCRTC,PP,,,9485_202210182112.JPG,,NO,9485_202210182112.JPG,10/18/2022 21:12
10279,"ANGLE ASSY, W/S WIPER",Uploaded document,BCRTC,PP,,,9486_202210182112.JPG,,NO,9486_202210182112.JPG,10/18/2022 21:12
1028,BCRTC - STCO - CEB CARTOP INSPECTION STATION - ENGLISH - BCRTC - Columbia Statio,Uploaded document,BCRTC,,,,BCRTC - STCO - CEB CARTOP INSPECTION STATION - ENGLISH - BCRTC - Columbia Station - New Car top boxes and Emergency Lights - 20220429200605_202205191455.pdf,,NO,BCRTC - STCO - CEB CARTOP INSPECTION STATION - ENGLISH - BCRTC - Columbia Station - New Car top boxes and Emergency Lights - 20220429200605_202205191455.pdf,5/19/2022 14:55
10280,"SHAFT, W/S WIPER ASSY",Uploaded document,BCRTC,PP,,,9487_202210182112.JPG,,NO,9487_202210182112.JPG,10/18/2022 21:12
10281,"HANDLE, W/S WIPER ASSY",Uploaded document,BCRTC,PP,,,9488_202210182112.JPG,,NO,9488_202210182112.JPG,10/18/2022 21:12
10282,"PENETRANT, DYE MAGNAFLUX",Uploaded document,BCRTC,PP,,,9489_202210182112.JPG,,NO,9489_202210182112.JPG,10/18/2022 21:12
10283,"DEVELOPER, MAGNAFLUX",Uploaded document,BCRTC,PP,,,9490_202210182112.JPG,,NO,9490_202210182112.JPG,10/18/2022 21:12
10284,"CLEANER, MAGNAFLUX",Uploaded document,BCRTC,PP,,,9491_202210182112.JPG,,NO,9491_202210182112.JPG,10/18/2022 21:12
10285,"CLIP, GRIPPER",Uploaded document,BCRTC,PP,,,9492_202210182112.JPG,,NO,9492_202210182112.JPG,10/18/2022 21:12
10286,"I/C, DIGITAL MODEM",Uploaded document,BCRTC,PP,,,9495_202210182112.JPG,,NO,9495_202210182112.JPG,10/18/2022 21:12
10287,"I/C, DIGITAL ENCODER",Uploaded document,BCRTC,PP,,,9496_202210182112.JPG,,NO,9496_202210182112.JPG,10/18/2022 21:12
10288,"PADS, SCOTCHBRITE",Uploaded document,BCRTC,PP,,,9497_202210182112.jpg,,NO,9497_202210182112.jpg,10/18/2022 21:12
10289,"ABRASIVE, WET n DRY 400 GRIT (50/PK)",Uploaded document,BCRTC,PP,,,9498_202210182112.JPG,,NO,9498_202210182112.JPG,10/18/2022 21:13
1029,p.o. request_202205191609.msg,Uploaded document,BCRTC,,,,p.o. request_202205191609.msg,,NO,p.o. request_202205191609.msg,5/19/2022 16:09
